9.6774534164e-03,-8.4888454674e-03,8.3479360437e-03
6.5686288145e-03,2.1623666094e-02,3.8603651879e-03
3.9655411696e-03,-1.7050309064e-02,1.5306113869e-02
1.2303014299e-02,-4.8723853891e-03,1.0157319580e-02
-1.0279684440e-02,1.9951225064e-03,5.9335653218e-03
-6.4785867274e-03,3.7444871831e-03,2.9637426179e-03
4.9417101561e-03,1.3472267302e-02,-1.3826103435e-02
1.9447090992e-02,2.6996157831e-03,-3.7850506153e-03
1.1960150603e-02,-8.5774842426e-03,5.1868576647e-03
-5.7825062539e-03,9.2033212433e-03,-1.5320965320e-02
-1.6894528133e-02,6.4600566282e-03,1.0479741285e-02
-5.2878693017e-03,6.7015028851e-03,-4.8953950248e-03
5.8618823409e-03,1.6793758616e-02,-1.1138542448e-03
7.4332968105e-03,-2.6986787601e-03,1.5297930297e-03
-2.1119625177e-02,3.5543998506e-03,1.6775727636e-02
2.7029765927e-03,1.7508909699e-02,-4.7680611530e-03
8.6429580019e-04,2.3354647956e-02,8.2101760555e-03
-2.4583126013e-03,1.4808963164e-02,-4.0251277511e-03
2.2700158145e-02,1.5098012727e-02,9.5528281588e-04
3.0422290106e-03,-7.0027948146e-03,5.6061340157e-03
-3.3912653657e-04,1.1962670794e-02,-3.3279195053e-03
-3.0609611507e-03,-1.2797840001e-02,-5.3231939942e-03
1.6604214516e-02,-3.6245946471e-03,-2.1443278306e-02
-5.5126916876e-03,-3.1110489567e-03,-2.6756992696e-03
-9.0210069660e-03,7.4352209678e-03,-8.4606569535e-03
2.0578863299e-03,-1.3782205695e-02,-1.6258857875e-02
-3.1995607291e-03,-1.4034950475e-02,7.8973259216e-03
1.0160680865e-02,9.4435327598e-03,-2.7156658536e-04
-1.7945100505e-02,4.0681021964e-04,3.8537625812e-03
1.2594991111e-02,5.7946883389e-03,8.2064022240e-03
-8.6597973918e-03,-2.7371422709e-02,1.3184948554e-02
2.6009180014e-02,8.1815648820e-03,1.0677456120e-03
7.7122551461e-03,-9.9848147343e-03,8.9578265536e-03
-2.1158578640e-02,8.7753862502e-04,1.1492595718e-02
5.1973870112e-03,-7.1175628162e-03,3.0679895753e-03
2.6522025265e-03,-2.6431535495e-02,-6.9917460157e-03
-1.3057421111e-02,-1.6122369621e-02,-1.7491405029e-02
-1.4893734922e-02,7.4853152250e-03,-2.3052903254e-03
3.2129265329e-03,-1.4105701286e-02,-5.8718182967e-03
-1.1102352011e-02,5.1288285096e-03,1.2406800600e-02
3.5763746936e-04,8.5019519346e-03,2.6896666998e-03
3.8189174956e-03,6.2753744655e-03,9.9840098667e-03
2.0022477770e-03,-2.1911412151e-02,4.0238753639e-03
-1.1364260088e-02,6.6429007025e-03,-2.7807999057e-03
3.5762480899e-02,-1.2629594868e-02,-1.0864805958e-02
-1.9618991572e-03,-6.2166601781e-03,-2.5261396162e-02
-6.1207287623e-03,1.0526866541e-02,-7.1031994973e-03
-1.3315987336e-02,1.7205930462e-02,6.2777824487e-03
