-3.3244975905e-03,3.3549405665e-03,8.2273814430e-03
-8.1045455345e-04,-4.2227227001e-03,1.6219680908e-03
5.6721989896e-02,-1.8581108762e-02,1.3776710909e-02
-7.9413277356e-03,6.5206017107e-03,-9.6845545725e-03
-3.2495118202e-02,-1.3918375388e-02,2.4339592916e-02
-1.4079388802e-02,-2.0599558416e-03,-1.4957499654e-03
6.8232664265e-04,6.7006004437e-03,-1.5379033513e-03
2.1808015366e-02,-7.3356049414e-02,-8.6336832202e-03
2.8105717752e-02,5.9762051202e-02,-7.8792678464e-02
3.2652811912e-02,2.5552757466e-02,4.8535670570e-02
1.0249675850e-02,1.5587145132e-02,-1.6429765180e-02
-4.6135427683e-02,-1.8778224867e-03,6.1249763323e-02
3.4628773327e-02,-5.2513104210e-02,-9.0566511602e-04
-3.0109781428e-02,1.9050416732e-02,-1.1081436725e-02
2.5920784114e-02,-6.6170356416e-02,3.9520842200e-03
-4.5102446887e-02,1.9502619322e-04,-2.1072916805e-02
-7.3876730189e-02,5.8173853959e-02,2.6268590194e-02
-1.1613727102e-02,-2.1002046958e-03,-3.8670478978e-02
7.2433521809e-02,-4.2286415430e-03,-3.6114521902e-02
-1.1324547084e-02,-1.3040611489e-04,-8.6598268110e-02
-2.4491772563e-02,-7.7029427383e-03,1.5819455429e-02
-1.1003369384e-02,5.2955454835e-02,-4.2748633703e-03
-1.7131411186e-02,8.6913459798e-03,-1.3278495015e-02
3.3658821876e-02,-4.8942133377e-02,6.2553537838e-02
2.6099508834e-02,5.5654938620e-02,-5.9482338044e-02
3.5709146309e-02,-3.9246456609e-02,-5.7359003993e-02
-1.9385070120e-02,-6.9065032032e-03,-5.2009857455e-02
-1.9635969158e-02,-2.7518293524e-02,-2.0938498895e-03
-5.9156975325e-02,-6.3801060449e-02,-7.1599333411e-02
1.7399916435e-02,4.1631954499e-02,9.8376440735e-03
-5.8094770695e-02,3.5384288406e-02,2.1855203241e-04
-1.7870345825e-02,-2.5825092701e-02,-2.9710400773e-02
-1.6540629917e-02,-4.3174197900e-02,-3.5135637220e-02
-1.1007134957e-02,-3.2464993856e-02,-6.8927974217e-03
6.1727181414e-03,-1.0250730342e-02,1.9908869391e-02
-5.0436046990e-03,-6.2025748687e-04,-3.5856949656e-03
3.6756978602e-02,5.8651455719e-02,-4.5897560683e-02
4.6143441652e-02,-9.1111720806e-03,-7.5661213786e-03
-1.3101270103e-02,-2.0117454539e-02,3.3599726594e-02
1.0667266875e-02,5.4086528114e-02,9.6162593296e-03
-4.3969323351e-03,-4.1706649623e-02,5.6341502983e-02
1.2224533015e-03,1.8017299973e-03,3.1351239513e-02
5.0236430188e-02,-1.1353132796e-01,-5.2444790474e-02
2.7301995980e-03,-3.8128776722e-03,-2.9183487999e-04
-3.1341907331e-02,-9.2426483359e-03,-6.2815114755e-02
-1.6160778914e-02,-4.5799166018e-03,-1.4495806806e-02
-7.4459458619e-03,-4.8748568371e-02,4.1480418256e-03
3.0664221222e-02,-5.4372700603e-04,2.8755429444e-02
4.3751479374e-02,-1.2162040940e-02,-1.9454448985e-02
4.4402369554e-02,4.8304715439e-02,6.0379154809e-02
-9.1082416531e-02,-7.4617492129e-02,5.9848783874e-02
